review,date
katılıyorum bende tane grandsport gs kullandım aracımdan memnunum ikisinde bir problem yaşamadım umarım yaşamayız araç değiştirecek olsak artık insignialar suv olarak gelecek benzer fiyatlara yerine koyulabilecek bir araç göremiyorumbu arada saat geri kalmasıyla ilgili myopelcomtr servis randevusu al linkinin altında şöyle bir yazı gördümquotearacınızın bakımı servis hizmetleri profesyonel olarak eğitilmiş teknisyenlerimiz tarafından kusursuz olarak yapılacaktır ayrıca aracınızın satış değerini korumak hizmet kitapçığınızı damgalayacağız araç yazılımı güncellemeleri geliştirmeleri ücretsiz olarak gerçekleştirilecektir bunlara ek olarak servis ziyaretinizde aracınızın yıkanıp süpürülmesi işlemi ücretsizdir randevu alin,05.08.2023
saat sorunu çözülürse bilgi verin lütfen senedir saate bakmıyorum arabadasuperb insignia karşılaştırana arabadan anlıyor diyemem passatla kıyasla ondan üstün bence klasmanın iyi aracı grand sportu değiştirmek istersem param varsa audi alırım bizim insanımızın kafası alsat üzerinden çalıştığı vw grubuna önde der bi insigniaya binince akılları çıkıyor sesleri kesiliyor,05.08.2023
grand sport aracımda aynı şekilde saat geri kalıyor konya opel yetkili servisi yazılım atmak tl para istedi dedim gerek yok kalsın tam saçmalık,05.08.2023
hala başımda tl yazılım ücreti istedi opel,05.08.2023
hafta önce fren güncellemesi benide aradılar yaptırdım model aracım,05.08.2023
psa müşteri hizmetlerini arayıp şikayet edin servise giderken,05.08.2023
geçen servisten çıktım baktım saat ağı kapatmışlar türkiye saat farkı den çıkınca uluslararası sistemle mi alakalı bir sorun oluştu ağ tarih saati kapatınca saat şimdilik düzeldi tabi tarih tutmayacak sefer ağ dan takip olmadığı,05.08.2023
ayarlara tıkladığımda ağ bölümünün yeşil kliğinin kapalı olduğunu gördüm aktif hale getirmeye çalışmadım elle manuel olarak ağı kapatıp kapatamadığımı bilmiyorum yarın unutmazsam bakarım kapanmıyorsa demekki servis yaptı,05.08.2023
ağ bölümü yoktu sanırım saatle ilgili sadece rds kapatılabiliyor işe yaramıyor sizdeki yazılım güncel olabilir multimedia sistemi farklı olabilir bakınca resim ekleyebilirseniz güzel olur gündüz servise gidecektim onu söylerim aynıysawerneke,05.08.2023
dün baktım elle otomatik tarih saati kapatıp manuel ayarlayabiliyorsun,05.08.2023
resime gitmek tıklayın resime gitmek tıklayın,05.08.2023
aynısı başıma geldi servise atar yaptım fabrika çıkışlı bir hata yüzünden para ödemek zorundayım dedim opel türkiye görüşeceğim dedim onlar tabi efendim dediler sonuç opel türkiye aracın garantisi bittiği yazılım güncellemesinin paralı olduğunu söyledi hadi lanet olsun vereyim desem problemin düzeleceği garanti değil yüzden vazgeçtim,05.08.2023
boşuna uğraşırsınız ürün ayıplı bile olsa garantisi bittiği bir yapamazsınız,05.08.2023
zaman araca alışan birisi pedal durumu yaşandığında anlaşılır bir tuhaflık olduğu,29.07.2023
tam olarak anlayamadım araç b kasa grand sport tabii turbo hortumunun ucunun kırılması kronik bir sorun yeni kasalarda hortumu komple değiştirseniz yine kırılıyor çözümü basit masrafsız eski kasalarda kronikse onu bilmiyorum,29.07.2023
problem esas eski kasalarda fazlaydı yeni kasalarda turbo hortumunun orta kısmına destek bağlantısı yaptılar uç kısma kuvvet uygulaması hortumu güçlü yapması bağlantı eski kasalarda yok sizin dediğinizi biliyorum kelepçe yapılıyor videoları var yeni kasalarda genellikle yazılım yapılan araçlarda çıkıyor duymuştum yüzden sordum,29.07.2023
yazılım falan yok orjinal şerit yoldan yukarı giderken gaza yüklendim trafikten çıkmak herkes bir şeridi tutuyor malum ülke şoförleri aheste aheste gidiyorlar yol vermeden ben zigzag yapıp boşa çıkayım gaza yüklendim bekle bekle turbo açmadı sonunda pısss bi ses araba yavaşladı gaz yemedi hafiften sağa sola kaymaya başlayınca yana çektim motor uyarısı verdi turbodan şüphelendim direk senedir bekliyordum zaman olacak hızla eve gittim cumartesi akşamıydı pazartesi ustaya gidip kelepçe taktırdım test yaptık sıkıntı yok şimdilik hortuma destek falan hikaye,29.07.2023
görünüşe göre bununla karşılaşmadığım şanslıydım,29.07.2023
gs aracımla ben karşılaşmadım yaşananlar an yaşanabileceğini gösteriyor çelik kelepçe alıp bağaja koyacağım olur olmaz,29.07.2023
arada aracın orijinal lastikleri continentaldi trim sesinden şikayetçiydim lastikleri michelin değiştim trim sesi yok denilecek kadar azaldı continentalin yol tutuşu iyiydi onu belirtmek lazım,29.07.2023
i̇nsignia bugüne kadar continental bridgestone good year kullandım yazlık olarak kışlık olarak lassa hankook kullandım berbatları lassalar dı erken biten iyi yol tutan continental di hankook u ilk kışlık olarak kullandım memnun kaldım,29.07.2023
aynısını yazmıştım önceki sayfalarda continental iyisi runflat taş şuan kullandığım primacy fena değil biraz yumuşak trim azaltıyor pilot sport deneyip son sözümü söylemek isterdim kelepçe testere lazım borunun ucu kesilecek,29.07.2023
pilot sport an kullandığım güzel lastik lastikçinin dediğine göre yanakları güçlendirilmiş sallıyor olabir umarım uzun ömürlü olur,29.07.2023
konfor performans aynı anda olmuyor demek trim sesi olduğu mecruben michelin aldık plot sport continental etkisini veremiyorsa primacy devam,29.07.2023
valla aynı kavşakta aynı şekilde dönerken yıllık contide kayma olmuyordu pilot sportta hafif kayma hissettim dediğiniz bir arada lastik yok sanırım,29.07.2023
ben makyajlı kullanıyorum hala aynı sorun saçmalıyor geçen bi düzeldi yine gitti,29.07.2023
benimki bi süre sorunsuz gitti yıl kadar son ay saçmaladı bin bakımına gidince söyleyeceğim unutuyorum bir ben arabaya bindiğimde direk telefonu bağladığımdan ekranım carplay zaten doğru gösteriyor saati arabanın kendi ekranını unutuyorum,29.07.2023
merhabalar beri kullanıyorum kesinlikle tavsiye ederim kronik sorunları çözülmeyecek kadar büyük değil hatta ben sadece gaz pedalıyla ilgili sorun yaşadım servis hemen halletti lastiği michelin değişince trim sesi kalmadı sert kullanmama rağmen araç anda yakıyor gerek konforu gerek özellikleri gerekse performansı yönünden anda alacak olsam yine passat yerine tercih ederim,29.07.2023
el piyasası hocam tutuluyor,29.07.2023
gaz pedalı hatası verdi benim araç güç kesti servise götürdüm bir şeyler yaptı düzeldi başkalarında olmuş sanırım servis değişmeye gerek yok yıl oldu bir aynı hatayı vermedi,29.07.2023
benim model grand sport sa değişmişti,29.07.2023
devir dalgalanması yapabilir motor gücü kısıtlandığı oldu birden devir yükselme boşluk,29.07.2023
motor gücü kısıtlaması oldu bir kere bakımı geçti ondandır dedi servis sene falan olmuştu pandemi yüzünden yaptırmamıştım bakım yapıp bilgisayarla silmişti uyarıyı gaz pedalıyla ilgili bir opel servisinde kulak misafiri olmuştum falandı sanırım ondan beri duymadım yazdığınız sorunları anlamak kolay zor kişi bunları ayırt edebilir mi onu merak ettim,29.07.2023
valla başınıza gelmesi lazım diyebilirim benim başıma geldiği arabanın vites atmasından anlayıp hissedebiliyordum artık araba gücü kısıtlayana servis bilgisayara bağlayıp hatayı görene kadar anlatamazsın ben hissedip enayilik var diyip serviste farklı usta test sürüşüne çıksam sorun yok demişlerdi sonuncusunda gidip karadağda yolda kalmıştım burada paylaşmıştım sene olmuştur sonuncu pedal yurt dışında değişmişti,29.07.2023
turbo kullanıcısıyım tavan bir sorun yaşadım aracı aldığım arkadaş beni ankara şaşmazda bulunan seçim otomotive yönlendirdi tavan sorununun kaynaklandığı kısa devreyi şipşak bulup hazır hale getirdi tavan fitilleri ilgili düzenli bakım yapıldığı takdirde su geçirme setleşme esneme sorunu yaşamazsınız aracın parçaları trde hatta bir ülkede bulunmadığından dolayı yedek parça sorunu yaşatır ben anten yuvasını bulana kadar göbeğim çatladı parçayı almanyadan getirttim,02.09.2023
opelin twintop mekanizması hemen hemen araçta benzerhaliyle problemlerde ortak şurda yazılan cabrio problemlerinin benzerini hangi marka modelin sayfalarına girerseniz görebilirsiniz mevzu bahis tavan saç açılır tavan şayet tente mekanizmasının kendine has evrensel sıkıntıları var hemen hemen çoğu araçta ortak olan basiti tenteninde ortalama sene ömrü vardır ondan sonra değişmesi gerekir kısaca cabrio araca niyet eden özellikle eski yaşı olan bir cabrio almayı düşünüyorsa eskiden kastım yaş üstü cabrio potansiyel çıkabilecek cabrio problemlerinide bilerek göze alarak almalı,09.09.2023
opel münih iaa mobilityde yeni modellerinin yanı sıra konsept otomobili opel experimentali ilk sergiledi sergilemeler arasında opel rocks extreme rocks elektrik kargo corsa rally elektrik modelleri mobilitenin yakın geleceğine ışık tuttuopel experimental fütüristik bir konsept otomobilrüsselsheim merkezli otomobil üreticisi opel gelecekteki modelleri teknolojileri ilgili önemli ipuçları veren tasarım konseptine ilişkin ilk görselleri bilgileri iaa mobilityde paylaştı münihte uluslararası alanda örtüsü ilk açılan opel experimental özel aydınlatma tasarımı zarif silüetiyle gelişmiş bir görsel şölen sundu kontrast grafiklerin oluşturduğu kromdan arındırılmış tasarım geleceğin opel modellerinin görüneceğine dair ipuçlarını verdimarkanın cesur yalın tasarım anlayışının batarya elektrikli crossover bir araçtaki yansıması olan opel experimental akıllı optimize edilmiş aero çözümleriyle verimlilik yaklaşımını şekillendiriyor ön arkadaki aerokanatlar mevcut sürüş koşullarına bağlı olarak uzayıpgeri çekilebilirken aerodinamik verimliliğe katkı sağlıyorlar münihteki fuarda ilk gösterilen yeni aydınlatmalı opel şimşeki markanın imzası niteliğindeki opel compassın merkezinde yer alıyor kenar aydınlatma teknolojisi gelişmiş şeffaf cam oluşturulan özgün opel compass imzasıyla otomobilin arka tarafında tekrarlanıyor oluşum arkada şimşek logosu yerine kalın opel yazısıyla birleşerek merkezi bir unsur oluşturuyor ön compass oluşumunun çevresinde yeni nesil opel vizör yer alıyor opel experimental iç mekandaki ferahlık hissiyle büyülüyor alanın özgürleştirilmesi markanın değimiyle alan detoksu mümkün oluyor direksiyon simidi gerekmediğinde sorunsuz bir şekilde katlanarak gizleniyor özellik mekanik direksiyon bileşenlerini ortadan kaldırarak ağırlığı azaltan elektrikli direksiyon sistemi mümkün oluyor adaptif koltuklar yalın dayanıklı bir yapıyı örgü teknolojili kumaşlarla birleştiriyor elektrokromik kumaşlar aydınlık bir ortam oluşturarak kabin ferahlığını arttırıyor yeni opel corsayeni opel corsa kusursuz gövde orantıları özenle işlenen detaylarıyla cesur yalın tasarım yaklaşımını bünyesinde barındırıyor tasarımcılar belli başlı pazarlarda sınıfının satılan otomobili opel corsayı modern şık bir hale getirdi elbette dikkat çekici noktalardan yeni opel modellerini süsleyen karakteristik opel vizörü oldu yeni corsa yeni dış görünüşü aynı zamanda üstün teknik nitelikleriyle artık etkileyici iddialı model isteğe bağlı olarak yeni bilgieğlence sistemi dahil olmak üzere tamamen dijital kokpitle yollara çıkıyor qualcomm technologiesin entegre snapdragon kokpit platformu yolcuların beklentilerini karşılamak üzere geliştirildi bir önceki nesline göre entegre bilinçli sürekli uyarlanabilen bir kokpit sistemi sunuyoryeni corsa elektrik iki farklı tamamen elektrikli güçaktarma sistemiyle yollara çıkıyor mevcut modelde sunulan bg güç wltpye göre kilometreye kadar menzile sahip versiyona ek olarak bg güç kilometreye kadar menzile sahip yeni bir seçenek sunuluyormobilitenin farklı ihtiyaçlarına uygun yenilikleropeldesignhackin kazananı opel rocks extreme rocks elektrik kargo fuarda meraklılarıyla buluştu alman marka şehir merkezindeki opel standı fuar merkezinde sergilenen modeller dışında adac standıyla öne çıktı ayrıca bkzhonda yeniden türkiyede i̇şte fiyatı özellikleriopelin motorsporları ortağı elisa klinkenberg tarafından tasarlanan corsa rally elektrikte iaa mobilityde sergilenen modeller arasında yer aldı yeşil beyaz pembe kırmızı renk seçenekleriyle alışılmışın dışındaki art car elektrikli corsa ralli otomobillerine yeni bir vizyon getiriyor siyah tavan üzerinde beyaz harflerle yazılan empower kelimesi sadece cup otomobillerini çalıştıran elektriğin gücünü değil aynı zamanda sayıları giderek artan kadın katılımcıların gücünü ifade ediyoropel avrupanın büyük otomobil kulübü adac yılı aşkın süredir motorsporları alanında işbirliği yapıyor ortaklıklarını yılın başında yılına kadar uzattı adac opel elektrikli ralli kupası powered by gse dünyanın ilk elektrikli tek modelli ralli kupası sürdürülebilir motorsporlarının önemli örneği olarak öne çıkıyor,09.09.2023
fütür fütür oldum,09.09.2023
bilgi ekrsnında servis park yardımcısı uyarısı yazıyor araba çalışmıyor kutupları çıkar tak yaptık düzelmedi araba çalışmıyor asla yapmamız gerekir acil,09.09.2023
resime gitmek tıklayın,09.09.2023
yandex navigasyonu kullanmak isterseniz bir yöntem var ios üzerinden yandex müzik aboneliği başlattığınızda üyeliği başlattığınız mail yandex plus a dahil oluyor aynı mail yandex navigasyona giriş yaparsanız apple car playde kullanabilirsiniz aylık tl ücreti var,30.09.2023
vpn bir şekilde ödeme sayfasına gelmiyor vpn deneyince ödeme sayfasında plus etkinleştirilemedi uyarısı veriyor yaptıysam başaramadım,30.09.2023
merhabaopel zafire bir haftalıkken başıma bir olay geldi sizlerinde başına benzer olay geldiyse yazarsanız sevinirim araç tatilde kuma saplandı ön taraftan çektirdim esanada ön çekme demirinin olduğu bölgeden araçta hasar oluştu olduğunu incelediğimde tuhaf bir durumla karşılaştım çekme halkası bir altıgen bir alimünyuma vidalandığı bununda şaseye kaynaklandığın kaynağın altı bölgeden değil dört bölgeden yapıldığını gördüm tonluk araç çekilmesi aliminyum parça kullanmışlar kopmanın neresi olduğunu anlmak istediğimde şaseye kaynak yapılan yerinden değil parçanın kaynağın hemen üstünden koptuğunu gördüm opel türkiye durumu resimler bildrdim hafta sonra cevap geldi parçamız sağlam dedi onun üzerine yurt dışına mal attim sanayi bakanlığına bildirimde bulundum opel parçam sağlam diyor başka bir söylemiyorneye göre parçanız sağlam anlatın parçanın çekme testlerini istedim bana konu hakkında bilgi dönüşü olmadı bende onlara altı taraf kaynak olsaydı durum olmazdı dedim onların söylemine karşı benim böyle söyledim sözle olay olmaz benim araca güvenmem lazım güveni opel sağlamamaya çalışıyor bunun üzerine yurtdışına yurt içine parçanın çekme testi yaptıracağımı dile getirdim i̇nşallah parça sağlamdır sağlam değil zaman benden çekecekleri vardır bizde hata yapmış olabiliriz bunu karşılığı kestirip atmak olmamalıbenzer sıkıntılar yaşayan varsa bana belirtise sevinirim resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,30.09.2023
peugeot expert traveller aracı teslim aldım bugünde hgs aldım araç sınıfı otomobil,02.09.2023
hayırlı olsun hgs dingil aralığı metre üzeri araçlar sınıf oluyor araçlarınki ben ikinci sınıf olarak başvurmuştum yüzden hgsye hatalı mıyım emin değilim,02.09.2023
sağolun dingil mesafesi biraz dikkatimi çekti ruhsatta net bir şekilde araç sınıfı yazdığı hgs formuna yazdım sınıf olarak aldım,02.09.2023
merak edilen bir belirsizlikti açıklama teşekkürler,02.09.2023
ruhsatta yazan sınıf hgs sınıfı farklı şeyler olabilir ay sonu servise gideceğim orada sorayım m kategorisi dört tekerli maksimum ağırlığı tonu geçen yolcu taşımasında kullanılan motorlu araçlar kategorisi yolcu taşımasında kullanılan araçlar sürücü koltuğuna ilave olarak sekiz koltuktan fazla koltuğu olmayan araçlar kategorisi yolcu taşımasında kullanılan sürücü koltuğuna ilave olarak sekiz koltuktan fazla koltuğa sahip olan tonu aşmayan maksimum ağrılığa sahip olan araçlar kategorisi yolcu taşımasında kullanılan sürücü koltuğuna ilave olarak sekiz koltuktan fazla koltuğa sahip olan tonu aşan maksimum ağrılığa sahip olan araçlarn kategorisi dört tekerli maksimum ağırlığı tonu geçen yük taşımasında kullanılan motorlu araçlar kategorisi yük taşımasında kullanılan maksimum ağırlığı tonu geçmeyen araçlar kategorisi yük taşımasında kullanılan maksimum ağırlığı tonu geçen tonu geçmeyen araçlar kategorisi yük taşımasında kullanılan maksimum ağırlığı tonu geçen araçlaro kategorisi römorklar yarı römorklar dahil kategorisi maksimum ağırlıkları tonu geçmeyen römorklar kategorisi tonluk maksimum ağırlığı geçen tonluk ağırlığı geçmeyen römorklar kategorisi tonluk maksimum ağırlığı geçen tonluk ağırlığı geçmeyen römorklar kategorisi maksimum ağırlıkları tonu geçen römorklariveco araçlarının tip onayı ilgili sorularınızın olması durumunda lütfen iveco araç ürün departmanını arayın,02.09.2023
sınıf konusunu servise teyit ettim hgs sınıf ruhsatta yazan sınıfla hgsnin ilgisi yok,02.09.2023
bende şekilde düşündüm şekilde yaptım bamasyali,09.09.2023
demek yolcu taşımasında kullanılan araçlar sürücü koltuğuna ilave olarak sekiz koltuktan fazla koltuğu olmayan araçlarhgs sınıf dingil mesafesi metreden uzun iki akslı araçlar birbirleriyle ilgisi yoki̇sterseniz bankaya dingil mesafesini sorun,09.09.2023
sanırım sınıf uyumsuzluğundan kara listeye girebiliyormuş hesabınız i̇ptal edip yeni hgs almanız kazım mobil bankacılıktan yapılıyor genelde,09.09.2023
ovv ben şubeye gidip düzelttireyim iyisi yeni etiket ücreti almasınlar bir,09.09.2023
merhabalar hocam dün parasını ödedim hafta sonra gelecek yorumları okuyunca moralim bozuldu birde ben bununla iş yapacağım anlaşılan arka dar bende sizin yaptığınız yapmak istiyorum arkayı bana yardımcı olursanız sevinirim muzaffer,09.09.2023
arkadaşlar aracımız kesin sınıf hgs ye dahil ben sınıf etiket almıştım arkadaşların uyarısıyla sınıf etiketi iptal edip sınıf etiket aldım fakat dün bankadan hgs dökümüne baktığımdadaha önce günecellenmediği görünmüyordu sınıf etiket yaptığım geçişler sınıf olarak kesildiğini gördüm sınıf etiketi boşuna almış oldum anlayacağınız sistem araç sınıfını doğrusu otomatik güncellemiş sınıf aldıysanız boşuna değiştirmek etiket parası vermeyin,09.09.2023
ben bir yer görüştüm detaylı bilgiyi i̇kitelli sanayide çağ oto daki arkadaşlar verdi vito koltukları ters çevrildiğinde geçiş daralıyormuş muayeneden geçmeyebilir dedi ben şimdilik değişiklikten vazgeçtim telefonunu ekliyorum aklınıza takılan bir varsa rahatlıkla sorabilirsiniz,09.09.2023
nisan ayında model citröen jumpy spacetourer sıfır aldım şahsi kullanmak km yol yaptım genellikle uin yol şehirler arası arka iklimlendirme bir harika vites geçişleri iyi konfor güzel sadece ön ikili koltuk ayarı olmaması kötü yakıt tüketimi otobanda litre civarı,16.09.2023
usb bile bağlantı yapınca apple car play çalışıyor android auto destekliyor sanırım yandex navigasyon çalışmıyor maalesef ben apple maps kullanıyorum müzik spotify kullanıyorum kalabalık aile arabası olarak ideal bence uzun yıllar kullanmaya devam etmeyi düşünüyorum,16.09.2023
bekir bamasyali bilgiler teşekkür ederim bende yarın teslim alıcam inşallahhgs etiketi olarak aldım ancak olduğu istanbul temmuz şehitler köprüsünden geçemeyeceğim galibaptt görevli otomobil olduğu sınıf veriyordudüzeltme sınıf araçlar yolcu taşımasında kullanılan sınıfı sınıfı kategorisindeki minibüs tipi olan yük taşımayan panelvan kamyonetler dahilgaliba geçebiliyor sınıfında aracımızlink kara yolları genel müdürlüğünden gelen cevaparacınız kullanım hususiyolcu nakli olduğundan aracınızın herhangi bir otoban köprüden geçişinde yasak temmuz şehitler köprüsünü kullanmanızda bir sakınca yoktur,16.09.2023
ötv indirimi alınabiliyormu alınsa bile ötv dilimi düşük raporunuzu yüksek yüzde seksen olan araçlarda kullanmanız karlı olacağını düşünüyorum yinede karar sizin araç güzel bende kapora verdim mayısın ilk haftası gelecegini söylediler,26.08.2023
araçtan bende yok yanlış okudunuz sanırım,26.08.2023
mart ayında aldım sigorta tl kasko genişletilmiş tl tuttu km aracım yakıt konusunda yorum yapamam lastik sesi yol gürültüsü fazla geldi bana mtv düşük dilimde yanlış hatırlamıyorsam aylık yorum yapacak kadar kullanmadım ötv otomobil ruhsatlı olduğu donanımına göre fiyat makul combo alacaktım mtv si fazla kamyonet olduğu yıl vizeye giriyor hız limiti düşüktü zafiralar maddi açıdan karlı otomobil diyoruz mtv cc otomobil vergisi veriyorsun cc olmasına rağmen normal otomobil ötv verirken veriyorsun araçda sadece sürücü bölmesi halı paspas verdiler gerisine internetten bagaj havuzu paspas takımı aldım araca özel,26.08.2023
golf tsi dsg higline km sattım küçük geldiği zafira hoşuma gitti büyük dediğiniz mtv avantajı var otomobil olması öne çıkıyor bende rifter bakmıştım rifter e göre artıları var mayıs ayında teslim edecek bayi umarım pişman olmam cevabınız teşekkür ederim,26.08.2023
rifter yerine kesinlikle doğru tercih rifterde arka koltukta yolculuk eziyet koltuk baldır destekleri kötü ticari olmasıyla zaten baştan kaybediyor,26.08.2023
geçtiğimiz yıl nisan başında kapora verdim mayısda faturam kesildi haziranda aracım teslim edildi yaklaşık km kullandım uzun yıllar kullanmaya devam etmeyi düşünüyorum çocuğum olduğu tercih etmiştim araçta izofix var üç çocuk koltuğu yan yana sığabiliyor bagajı geniş olduğu rahatlıkla eşyalarımız sığıyor i̇stanbulda dar sokaklarda biraz zorlayıcı olabiliyor onun dışında memnunum,26.08.2023
haftaya arabayı yıl olduğu servise götüreceğim randevu aldım tl dediler yağ değişimi filitreler,26.08.2023
i̇lk günler dönüşlerde fazla dikkatli davrandım hızlıca alıştım oturduğum sokak dar olmadığı sorun yaşamıyorum kayınvalidemler gülbağda oturuyor oraya mümkünse gitmemeye çalışıyorum kağıthanede oturduğum yer yokuş olduğu şehir içinde ortamala litre yakıyorum tek çocukla kadar büyük bir araç tercih etmezdim,26.08.2023
evet açıyorum kuvvetli üflüyor dediğim soğuk sıcak üfleyemiyor performans düşük,26.08.2023
i̇yi geceler opel zafira life grubu peugeot expert traveller citroen jumpy spacetourer hgs ücretli geçişlerde araç sınıfı kaç oluyor,26.08.2023
merhaba arka taraf ısıtma soğutma sorununu çözebildiniz mi,02.09.2023
merhabalar henüz servise gitme fırsatım olmadı onun şimdilik çözemedim,02.09.2023
cevabınız teşekkür ederim takipteyim servis bir çözüm sunacak i̇yi günler dilerim,02.09.2023
radio bilgi ekranındaki ayarlardan adaptif hız sabitlemeyi kapatmışsınızdır açarsanız aktif olur,29.07.2023
aracı almak isteyen değerlendirenlere aylık kullanım tecrübelerimi bilgilerimi aktarayım aracı olarak aldım yol yaptım motor şanzıman kusursuz kere i̇stanbulankarai̇stanbul arası uzun yol yaptım hız civarı gidiş dönüş yakıt yaktım kalan yaklaşık i̇stanbul içi kullanım toplamda ortalamam ağırlıkta cüssede bir araç gerçekten başarılı buluyorumperformans olarak gayet başarılı ani hızlanmalarda motor şanzıman hemen tepki veriyor sizi güvenli bir şekilde hızlandırıyor yüksek sürat olarak hıza ulaşıyor sonra kesici devreye giriyor konfor olarak özellikle uzun yolda keyifli şehir içinde asfalt yollarda gayet başarılı bozuk yollarda yolun durumuna göre bazen rahatsız edebiliyor bir otomobil kadar elbette konforlu değil ancak oldukça yakın amortisörler yeterince başarılı yol rüzgar sesi hızlara kadar makul seviyede sonrasında biraz artıyor malzeme genel kalite yönünden bir problem yaşamadım sadece sol kayar kapıdan bazen tıkırtı geliyor bakım servise gittiğimde göstericem muhtemelen ayar yapılırsa düzelecektir elektronik özelliklerden sürekli açık olan sadece şerit uyarı sistemi hızdan sonra devreye giriyor diğer yardımcıları genelde kapatıyorum uzun far asistanı adaptif hız sabitlemeyi kullanmıyorum startstop u çoğunlukla kapalı tutuyorum gerekirse kırmızı ışığa yaklaşırken açıyorum bazen gereksiz motoru kapatabiliyor,29.07.2023
katılıyorum kısa bir süre önce uzun bir yol seyahat etme şansım oldu konfor açısından güzeldi,29.07.2023
sadece bence sürücü güzel diğer kişiler pek rahat olmuyor aydır kullanıyorum uzun yol gittim koltukta oturanlar rahat etmiyor aşırı dik,12.08.2023
koltuk olayına ben ilk aldığımdan beri takığım arkaya yatmamaları ray sistemi olmaması hoşuma gitmiyor hatta forumda bir arkadaş vito koltuğu raylı sistemi yapıp paylaştı biliyorsunuzdur benim aklımda aynısı var ancak arkada çocuklarla giden hanım kesinlikle gerek yok ben rahatım diyor defalarca uzun yol yaptık nedenle artık ben takmıyorum avrupadaki deri koltuk sistemini arası küçük masalı olan getirseler düşünmem hemen yaptırırım,12.08.2023
alma arifesindeyim elektronik el feneri eklemişler,19.08.2023
zafira alarak aranıza katıldım modellerde iki yenilik gelmiş elektronik park freni bagaj kapağındaki camın açılması yanlış hatırlamıyorsam ikinci sıra koltukların olduğu camda perde var biliyordum benim araçta yok i̇lk dikkatimi çeken yol gürültüsünü fazla alması çocuklu bir aileyiz seramik kaplama koltuk koruma yaptırmayı düşünüyorum uygulamaları yaptıran arkadaşlar varsa bilgi verirlerse sevinir,19.08.2023
herkese merhaba opel zafira bakıyorum tavsiye edermisiniz kullanımı yakıtı rüzgar lastik ses kabine geliyormu mtv kadar kasko sigorta çıkıyor ortalama şimdiden teşekkür ederim vereceginiz bilgilerden dolayı,26.08.2023
merhaba ön taraf orijinal peugeot amblemli paspas takımı veriyorlar ayrıca ilk yardım çantasına entegre yangın tüpü ilaveten sürücü koltuğu altında kriko takım çantası bulunduğundan emin olun şimdiden hayırlı olsun başka sorunuz olursa yardımcı olmaya çalışırım,26.08.2023
model beyaz zafira life xl bayi görüştüm mayıs ayının ilk haftası teslimat oluyormuş model zafira life forum içerisinde kullanan varmı var bilgi alabilirmiyim,26.08.2023
kişilik çekirdek aileyiz ancak çocuk sedan suvlar dahil acaip sıkılıyor çoğu zaman tek gezmezsem bir delilik yapıp alacaktım psa üçlüsünden birini geniş araç gerçekten trafikte ferahlık,26.08.2023
ötv indirimli engelli aracı olarak almayı düşünüyorum ötv oranı galiba lira limite takılırmıyım akşamdan beri zafira takıldım yorumlarda olumlu,26.08.2023
merhaba baslikta belirttigim arac atmosferik turbo yok standart bakim harici bujiler degisti v kayisi degisti haftasonu usta ses sebebiyle devirdaim pompasini sarj dinamo kasnagini icindeki rulman bilyasindan ses geliyor olabilir tahminiyle onunla yetinmeyip kulbutor kapagi dedigi motor uzerindeki plastik kapagi degistirdi buna aciklamasi yag cubugunu cekince ses geciyordu motor rahatliyordu kapagin genlesme deligi tikanmis idi ben bos anima geldi arac basinda degildim tel zor cekiyor peki degistirin dedim bir arkadasin onerisi gittigim icin guvenmistim orijinal parcalarla degisti seste hicbir degisim yok motor isininca rolantide geliyor gaza basinca gaz sesi bastiriyor olabilir sanmiyorum bostayken geliyor vites d n fark etmiyor normal gaza basip ilerlerken duyulmuyor gelmiyor stop ederken motor durduktan sonra yaklasik saniye surup susan bir ses fan desem bazen arac fan calistiriyor rolantide fan calismazken ses geliyor parca degisimlerinin oncesi sonrasi hicbir degisiklik olmadi devirdaimin baska arizasi oldugunu iddia ettiler dogru tek faydali degisim oldu bana oyle bir usta lazim deneme yanilma yoluyla basit bir tespit yerine binlerce lira harcatip motorun yarisini bostan yere yeniletip sonra cozduk demesin i̇sinin ehli sozunun adami olsun yardimlarinizi bekliyorum yukardaki sorunu yazan arkadaştan kopyaladım benim aynı sorunum var lütfen birisi bana konuda yardım etsin sorunu bir türlü bulamıyorum,30.09.2023
üstat araç var,30.09.2023
teşekkür ederim özlediğim zamanlar oluyor,29.07.2023
b kasa merivacılar gelin sarılalım kasanın tutulmaması inanılmaz bişi,02.09.2023
selamlar manuel meriva bakıyorum cdtı hangi motor tipini önerirsiniz,16.09.2023
yıl cdti araca bindim motor beni üzmedi,16.09.2023
benzinli sene kullanıp geçen sene değiştirdim problem çıkartmadı otomatik olsaydı satmazdım i̇stanbul trafiğine fazla dayanamadım düz vitese,16.09.2023
benzinli motorun lpg uyumu nasıldır,16.09.2023
ben sene modelini kullanmıştım masraf çıkaramamış ciddi olarak,23.09.2023
senedir lpg cosmo düz vites kullanıyorum bakımları harici sıkıntı çıkarmadı ilk aldığımda lpg fiyatı uygun olduğu aşırı memnundum ancak son zamlardan sonra araç km tl ye yakın yakıyor yeni araç almayı düşünen arkadaşlar bilgilendirme olsun km yaklaşık lt şehir içi lpg tüketimi var,23.09.2023
