review,date
hangi servis randevu aldınız deneyim paylaşırsanız sevinirm bir kullanıcı direksiyon açı sesmsörğ demiş bahsermiş onada yazdım hangi serviste işlem yapıldı ben istanbuldayım zincirlikıyu servis te baktırdım güvendiğim yerde balans yaptırdım kere serviste yaptırdım sorun aynı insanlar konunun farkında seğil biirli bir grupta sıkıntı var aynı sizin araç bençmde direksiyon hafif solda,30.09.2023
vay be ilginç bir rastlantı olmuş,30.09.2023
ülkemizde marka algısı var malesef kendi aracımda olduğu kimse yanaşmaz sw araca dışarıdan herkese güzel gözüküralfa romeo öyle bir araç yarın teslim edeceklerdi aracı normalde gümrük faturalandırma işlemlerini halledememişler bende arada gitgel yaşıyorum ara sıra sınıfındaki diğer araçlara bakıyorum pahalı kadar donanımı yok oradan avantaj sağlıyor satarken eksiye düşürüyor,30.09.2023
quoteorijinalden alıntı bosnaktolgaülkemizde marka algısı var malesef kendi aracımda olduğu kimse yanaşmaz sw araca dışarıdan herkese güzel gözüküralfa romeo öyle bir araç yarın teslim edeceklerdi aracı normalde gümrük faturalandırma işlemlerini halledememişler bende arada gitgel yaşıyorum ara sıra sınıfındaki diğer araçlara bakıyorum pahalı kadar donanımı yok oradan avantaj sağlıyor satarken eksiye düşürüyorhocam tonalenin fiyatı yurt dışında araçlarla aynı rakipleri bunlar türkiyede fiyat avantajı olduğu pişman olacağınızı sanmıyorum biniciyseniz su fiyatlara alınır bence hayırlı olsun şimdiden,30.09.2023
trim sesini söylemiştim kapı fitillerini yağlamışlar dönüş yolunda eser yoktu trim sesinden,30.09.2023
yoruma katılıyorum önemli olan hangi fiyattan aldığınızdır tonale aynı fiyat olsa tercih ederdim aynı fiyatta değiller hatta bayiler ekstra ücret istiyorlardı eldenşimdi istemiyorlardır muhtemelen,30.09.2023
bakalım bayiden net haber bekliyorum ellerinde mavi rengi mevcutmuş haber verecekler onlar haber verene kadar farklı teklif gelmez alacağım saydığınız modellerde araç zaten yok olanlar ekstra para istiyorlar alfa cam filmi sigorta kasko konusunda bile diretmediler i̇stediğiniz yere yaptırabilirsiniz dediler,30.09.2023
arka taraftan geliyordu yerini tespit edememiştim henüz hatta silikon sprey bile almıştım hazır servise gitmişken aklıma geldi söyledim usta direk fitillerin sert olduğunu yağlayacağını söyledi dönüş yolunda ses duymadım,30.09.2023
biraz güzellikleri paylaşalım resime gitmek tıklayın resime gitmek tıklayın,30.09.2023
merhaba bayide durum ayni mıdır bilmiyorum ancak denizli bayisi araç bulmak konusunda indirimler konusunda rekabetçi ben dizel tonaleyi mart ayında almıştım dönemde bilindik alman kore fransız markalarından araç almak zorunlu aksesuarlar elden para almalar takasta araç verme şartı bir sürü saçmalık havada uçuyordu tonaleyi bir miktar indirimle beklemeden satin almıştım alman malı bir c suv almak isteseydim liste fiyatı üzerinden bin tl fazla ödeme yapmam gerekecekti donanımına özelliklerine göre fiyatının hala rekabetçi olduğunu düşünüyorum compass benzer fiyatlara satılıyor bayide iki aracı yakından inceleyebilirsiniz tonale premium hissettiren donanımlı bir araç volvo denemiş olarak tonalenin subjektif olarak iyi bir araç olduğunu düşünüyorum yeni in premium hissi sürüş rafineligi yüksek sınıfın muhtemelen iyi olanı ancak fiyati oranda yüksek tonale nin özellikle veloce donanimi sunduğu ekipman fiyat dengesi iyi ti pakette opsiyonlari donanımlı bir secenekti aralar araçlardaki saçma ikinci el balonu yavaş yavaş düzeliyor ay önce peugeot bulabilmek insanlar denemedik yol bırakmıyordu çoğu bayide talep gören bir modelin bulunabildiğini duyuyorum doğal olarak ikinci el fiyatları düşüşe geçecek azından liste fiyatlarına oranla benim ikinci el giulia lar ilgimi çekiyor aralar iyi fiyatlara satilanlar var test etme imkanım olmuştu harika bir yol tutuşu sürüş dinamiği vardı,30.09.2023
arada tonalenin avrupada satıldığı ülkelerden birisi türkiye premium c suvlar arasında satış rakamları yüksek türkiye nin yüksek araç kotası alması diğer markaların bulunabilirliginin düşük olması satış rakamlarını yükseltti muhtemelen uluslararası forumlarda sipariş edenler ay bekleme surelerinden şikayet ediyorlar türkiyede kadar kolay bulunabilmesi şaşırtıyor resime gitmek tıklayın,30.09.2023
i̇ngilterede satması şaşırttı genelde severler böyle araçları,30.09.2023
merhabalar herkese dün ben aracımı aldım veloce mhev ufak ufak ayarlara menülere alışıyorumhenüz trim fan sesi direksiyon titremesi durumları gözlemleyemedimfarklı bir sorum var radyo kanallarını direksiyondan değiştirmek istediğimde kendi ön ayarlarım arasında gezmiyor kanallar arasında geziyor direksiyondaki tekerlek tuşu saçma sapan kanallar dolu istemediğim sadece kendi ayarladığım kanallar arasında gezmeyi sağlayacağım illa dokunmatikten seçmek gerekmiyordur düşünüyorum,30.09.2023
anladığım kadarıyla türkiye iyi kota almış tonale içinhiçbir aracın bulunmadığı dönemde bulunur c suvdudünyada alfa romeo nun pazar payını büyüttüğü ülke yüzden türkiyebirçok ülkede uzun bekleme süreleri var büyük hayal kırıklığı amerikan piyasasında oldu tonale hemen hemen aynı olan dodge hornet fazla motor seçeneği zatensatılıyordu tonale satışları yüzden beklentinin altında kalmış,30.09.2023
merhaba aracınız hayırlı olsunkayıtlı istasyonlar arasında geziyor olması lazım ben bir kontrol edeyim arabaya geçince,30.09.2023
iyi olurkastettiğim sadece şunlar arasında değişmesi resime gitmek tıklayın bunların haricindeki kayıtlı kanalları geziyor değiştirince,30.09.2023
ben yine tercih etmeyebilirdim mhev versiyonu yeni çıkmış gerçi diğer beygir olan versiyon silindirli bir motor kullanıyordu eski astra arabam silindirliydi alfaya geçince ohh dünya varmış dedim mümkün olduğu kadar silindirden uzak durmak lazım silindirliye laf eden herkese motoru tasarlayan mühendislerden iyi mi bilecen falan diyordum silindirin gürültüsünün sevenler var gerçi sarsıntısının kadar rahatsızlık verdiğini silindirli arabaya geçince anlıyormuşsungenel olarak suv sevmiyorum ben tonaleyi fp bulduğum alfa romeo markasına sempati beslediğim tercih ettim alacak kadar param olsaydı temizinden bir giulia alır geçerdim,30.09.2023
compass tonalenin kıyaslanması konusunda ben bir şeyler eklemek istiyorumgeçenlerde showroomda milyon liralık plugin hibrit limited paket compassı inceleme fırsatı buldum compassın tonaleye göre gözle görülür bir şekilde kalitesiz olduğunu düşünüyorum compass hakkındaki izlenimlerimi şöyle özetleyebilirimdireksiyonunda dikiş hataları vardı dikişler simetrik değil resime gitmek tıklayın resime gitmek tıklayın direksiyonun deri kaplaması buruktu fotoğrafta belli olmuyor tam kaplayamamışlar resime gitmek tıklayın havalandırma menfezlerinin yapısı aynı olsa kullanılan plastik dokunuş hissiyatı bariz kalitesiz resime gitmek tıklayın kolçağın deri kaplamasının altında bir sünger yok plastiğin üstünü deri kaplayıp geçmişler tonalede sünger kullanıldığı yumuşaklıklık hissinden kendini belli ediyor resime gitmek tıklayın bunlar sadece dakikada gördüğüm hatalar biraz incelesek detaylarda neler vardır bilircompassın yol tutuşu hakkında ekşide yazanlar pek iç açıcı değil aynı fiyata tonale iyi bir seçim,30.09.2023
motordan kaynaklı yüksek vergi dilimine girmesi nedeniyle giulia stelvio satılmadı türkiyede buradayız henüz ölmedik mesajı vermek türkiyeye öncelik tanımış olabilirler hatta yabancı basındaki haberlerde alfa romeonun türkiyedeki satışlarını fazla arttrırdığını yazmışlar bilmiyorlar tonale çıkmadan önce yılda tane araba satıyorlardı amerikada tutunamamasının nedenleri benim gördüğüm şöyle dodge hornet birebir aynı tonale kusür bin dolarken hornet küsur bin dolar bunu bilenler gider hornet alırım diyorlar dodge alfa markalarının reputasyonu düşük arıza çıkartmaları meşhur durumdalar sebeple ağızlarıyla kuş tutsalar dahi amerikanlar yüzüne bakmıyorlar tonale markası yanlış seçilmiş kulağa sportif gelmemesinin yanı sıra okunuşu toe naile benziyor arabayı itici kılıyor,30.09.2023
evet hafif sola doğru yolda giderken düz tutunca hafif sağa doğru gidiyor,30.09.2023
hocam hafta sonu şehirler arası yolculuk yaptım farklı şekilde deneme yaptım yine titriyordu hatırlıyorum şerit takibi kapattım açtım dynamice aldım vs i̇ş çıkışı yeniden deneyeyim dedim fırsat olmadı i̇lk fırsatta deneyecem öneriniz teşekkürler,30.09.2023
konuda geçen konuşuldu hocam arabadan epey yoğun bir fan sesi geliyor eski tempra şahin arabaları hatırlatıyor bana nedense onlarda vardı sesin klima açıkken geldiği gözlemindeyim buna ek olarak klimayı loda kullanmak yakıt tüketimini epey arttırıyor lo yerine derecede kullanınca hibrit sistem devreye girip motoru komple kapatabiliyor böylelikle şehir içi yakıt tüketimi gözle görülür şekilde düşüyor benim gördüğüm,30.09.2023
direksiyon eğriliği sorununu bir ben yaşamadım galiba yaşıyorum farkında değilim direksiyon ufak hareketlere tepki veriyor benim deneyimim rot kaynaklı ufak bir eğrilik var dert edilecek kadar değil,30.09.2023
merhaba mhev veloce opsiyonlar dahil kullanıyorum kullanımı keyifli bence yol tutuşu güzel konforlu bir araç direksiyon problemi yaşamadım bengenel olarak bahsedilen sıcak havalardaki fan sesi rahatsız edici,30.09.2023
merhaba kontrol ettim evet bir kir yok,30.09.2023
bilgi teşekkürler yol tutuşu önemli bir unsur benim kullanmakta olduğum araçtan önceki araçlarımda kayma problemi yaşıyordum virajlarda teknolojik donanımları beni cezbetti araçta,30.09.2023
cevap teşekkür ederim dün mesela tam dediğiniz karşıdan güneş gelirken uyarı verdi bi sonra uyarı kapandı normal bir durum zaman,30.09.2023
normal bir durum hocam çarpışma önleme sistemi kamera radarı aynı anda kullanıyor bir nevi sensor fusion ikisi bir çarpışma durumu olacagina kanaat getirirse öyle frenleme yapılıyor kameralara güneş vurduğunda doğal olarak görüntü bozuluyor kamera görüntüsunden bir sonuc çıkarılamiyor bundan dolayı güneş gidip görüntü gelene kadar uyarı vermesi sistemin çalışmaması normal,30.09.2023
merhaba arkadaşlar dün akşam benim aracımda bütün ışıklar yandı hemen randevu aldım sabah götürdüm güncelleme saatten kısa süren bir işlemle düzeldi son zamanlarda benim direksiyon hafif sola dönüktü usta güncelleme sonrası düzelecek dedi dediği oldu araba km sürüş eskisinden rafine gidiyor geldi bana konforlu pürüzsüz sıcak havaların etkisi var mıdır bilmiyorum ilk başlarda yaşadığım motor soğukkenki isteksiz tepkiler bir süredir yok bir keyifle geziyoruz,30.09.2023
mhev edizione speciale sahibiyim d segment bir araçtan c suva geçmek kadar doğru olur bilemem model dediğiniz araba bile düşününce yaşında artıkgenel olarak bilmeniz gereken problemler gacırtı problemleri hakkında şanzıman soğukken düşük hızlardaki vites geçişlerinde ileriye doğru sıçrama şeklinde bir sarsıntı yaşanabiliyor sık yaşanmıyor nadiren denemez şanzıman ısındıkça sıçrama sıklığı azalıyor yine tamamen kesilmiyor sanırım test sürüşüne çıktığınızda bunu gözlemleyin ben rahatsız olmuyorum hatta uzun süredir fark etmedim bile kafayı takarsanız rahatsız eder ayrıca kms hızda sabit gidince belirginleşiyor araba vitesi taksam yoksa boşa alsam ikilemine giriyor yukarıda arkadaşların bahsettiği direksiyonda boşluk bulunması olayından şikayet eden kişi var benim öyle bir deneyimim olmadı yukarıdaki mesajlarda yazılım güncellemesi çözüldüğünü söyleyen bir arkadaş var bende yazılım güncellemesi olduğunu düşünürsek çözülen bir şeydir bilmiyorum sıcak havalarda motor fanları gürültü yapıyor klima açıkken özellikle elektrik motorunu soğutuyorlar muhtemelen beni rahatsız etmiyor bir inceleyin yine şehir içi litre yakıt tüketimim olsa şehirler arası sakin kullanımda litre civarı yaktım bunu bir değerlendirin derim hibrit olayını toyotanın hibriti düşünmeyin elektrik motoru şehir içi durkalk durumlarında eylemsizliği yenmek kullanılıyor kmh hıza kadar yavaş yavaş hızlanarak sadece elektrikli olarak gidebiliyorsunuz sonrasında mecburen içten yanmalı motoru çalıştırıyor yoktan iyidir beklentiniz büyük olmasın ayrıca sürüş esnasında yalnızca numaralı viteslerde elektrik motoru devreye giriyor sıfır almak yerine düşük km ikinci el kovalayın i̇kinci elde fiyatlar uygun alfanın ikinci eldeki değer kaybını avantaja çevirinbunlar haricinde bir sorunuz varsa yazın hocam araba şık yol tutuşu sürüşü keyifli jantlara rağmen konforlu bkz ben memnunum severek kullanıyorum,30.09.2023
ben güncelleme yaptırdım düzelmedi hatta güncellemeden önce düzelttirmiştim güncellemeden sonra tekrar bozulmuş d tekrar servis yolu göründü bana,30.09.2023
şanzımanla ilgili aracı çalıştırdıktan sonra direkt yola çıkıyorsanız hissetmenin pek mümkünatı yok ancak ben site otoparkından çıkıyorum sırada batarya bitiyor benzin motoruna geçiyor oradan ana yola çıkana kadar dur kalk trafiğim var sırada hissediyorum i̇ş çıkışı direkt yola çıkabiliyorum mesela zaman hissedilmiyor pek bir durmaya yakın titrettiği oluyor genelde ek olarak trim sesi var,30.09.2023
tahsin hasoğlu oynadığı otokoç el reklamında mavi renk tonale alıyor yanındaki chr benim eski aracım eski yeni aracımı üstelik aynı renklerle görmek beni duygulandırdı resime gitmek tıklayın,30.09.2023
burada herkes yeni sayılır hocam benim mesela aydan oldu arabayı alalı i̇lk gözüme çarpan sorunları sıraladım sizleretonale sonuçta yeni çıkmış bir model yeni model arabada olduğu bir takım işçilik montaj tasarım hataları söz konusu olabilir arabanın kroniği varsa birlikte deneyimleriz artık egea hibrit tabanlı bir altyapı olduğundan dolayı can sıkan şeyler yaşayacağımızı pek düşünmüyorumalfa marka bir arabayı önermek kolay iş değil hocam sonuçta bayide ikinci el takas indirimi var bin tl takas kampanyasında bin tl eden arabama bin tl teklif etmişlerdi bana sıfır fiyatından pazarlık etmeyi deneyebilirsiniz ayrıca,30.09.2023
hocam bende şekilde bir titreme yok birbirimizin araçlarını inceleyebilirsek faydalı olabilir neler aynı neler farklı bakarız,23.09.2023
sizler uygunsa hafta sonu hafta içi bir akşam müsaitseniz buluşalım hocam benim arabayı çevre yolunda bir sürün direksiyon cidden titriyor yoksa ben mi halüsinasyon görüyorum bir bakalım,23.09.2023
ben nöbetli çalışıyorum hocam boş zamanım oluyor benim merak ettiğim şeyler var araçla ilgili özellikle şanzımanda,23.09.2023
direksiyon aci kalibrasyonu akü değişimi kutup başlarının sokulmesi durumunda yapılması gerekiyor diyor kullanma kılavuzunda yüzden tekrar yapılması istenebilir yazılım güncellemesi yapıyorlar mi bilmiyorum jant yamuklugu gözle görülür seviyede düşük hızlarda titreme yapar ben kms hizlardan sonra titremeyi hissetmiştim hafif bir yamukluk balansin sürekli bozulmasına olabilir bugün ben iç aydınlatma çalışmaması nedeniyle servise gittim soketle alakalı bir durummus dönerken yolda bütün arıza ışıklarını yaktı araç maalesef kutup başı sökülmüş yazılım kurulumu tekrar yapılmamış anlaşılan durumda bütün aeb sistemi aktif güvenlik sensör vs varsa devre dışı kalıyor yarin tekrar servise götüreceğim ben direksiyon açı ayarını tekrar yapmalarını isteyeceğim olduğunu öğrenmeye çalışayım tam olarak,23.09.2023
resime gitmek tıklayın manuel olarak yapılabiliyor sanırım adımları bir deneyin isterseniz,23.09.2023
oo iyiymiş yarın bakayım hocam sağ olasın,23.09.2023
konuyla alakasız fazla sayıda mavi renkli araç ilanı olması ilginç geliyor resime gitmek tıklayın vatandaş tonale değil başka bir satıyor d resime gitmek tıklayın,23.09.2023
maalesef ülkemiz ustaları hassas hiçbir soruna kolay kolay çözüm getiremiyor servis bakımlı bir aracımda fren hidroliği değiştikten sonra tepkisinde değişiklik hissetmiştim servise geri gittim herşey yolunda dediler kurumsal özel servislere gittim gülüp yok abi bunda dediler kendim zorla hidroliği yeniletip havasını aldırdım gerçekten hava kalmış yüzden genelde bir gittiğimde sorun çözülmezse ikinci gitmiyorum aynı servise arac deneme yanılma tahtasına dönüyor dsg bir aracımda tipik bir sıçrama yapıyordu geri viteste önce kavrama değişti sorun çözülmedi autohold ünitesi alakalı bir durum olduğunu buldum bir yerlerden ikna edemedim mekatronik değişti i̇yi niyetten olduğundan sesimi çıkarmadım tabi aracı aldım gene ayni sıçrama sonra önemsemedim bin km kullandım sorunsuz muhtemelen sizin sorununuz basit çözümü olan bir şeydir ancak anlayan birini bulmak gerekiyor kalibrasyon olayını ben anlamadım tonale ye özgü muhtemelen aracın hibrit fonksiyonlari çalışıyor elektronik bütün destek sistemleri hata veriyor servis yolu görünsün bilinçli yapılmıştır arada sanırım ilk gelen çoğu edizione sepciale paketler maviydi satılık olanlar yüzden olabilir,23.09.2023
aracimi teslim aldim bugün yazılım güncellemesi almış herhangi bir sorunla karşılaşmadım,23.09.2023
motordan gelen fan sesini diyosanız evet hepimizde geliyor sanırım,23.09.2023
aynen öyle dışardan içeriye geliyor bozuk hoparlör sesi ayrıca direksiyonun yamuk durması genel bir sıkıntı sanırım,23.09.2023
benim plastikler kırık kırık derken dişleri kırılmış arka kapıdakilerin tarcanlarda yaptırdım büyük ihtimalle orada kırıldı şimdi çaktım olayı servis garantiden karşılamadı doğal olarak alttan darbe yemesi lazım altı tertemiz tanesine istiyor servis rs autoking tarzı bi yerde yaptırmayı düşünüyorum,23.09.2023
adaptif süspansiyonda iki sertlik ayari var yumuşak konumda ti modelindeki süspansiyon dan yumuşak yanal salinimlar doğal olarak fazla şehir içinde gayet konforlu hissettiriyor süspansiyon sadece d modunda sertleşiyor yanal yatmalari baya kesiyor virajlarda yatma yok denecek kadar genel olarak ti modelindeki süspansiyon sistemine tercih ederimstandart süspansiyon ayarini iki sertlik seviyesinin tam ortası düşünebilirsiniz benim anlam veremediğim d modunda yumuşak sert süspansiyon arası geçiş imkani varken n modunda sadece yumuşak mod aktif uzun virajlı yollarda mecburen d modunda seyahat etmek gerekir tahmin ediyorum,23.09.2023
bende jantlı edizione speciale var veloce kullanmadım yol tutuşunun iyi olmasıyla bilinen eski arabam makyajlı astra k hb kıyaslayabilirimönceki arabamdan sonra tonale bana pamuk geldi kıyaslama açısından astranın lastikleri iken tonalede lastikler var yanakları şekilde resime gitmek tıklayın astrada şöyleydi resime gitmek tıklayın astrada torsiyon çubuğu varken tonalede bağımsız süspansiyon yol tutuşunu arttıran bileşenler var sonuç olarak lastik yanaklarının kalınlığına rağmen astrada içimde hissettiğim kasislerin yükseltilerin yol bozukluklarının haddi hesabı yokken alfada astraya kıyasla konforlu yolculuk yapıyorum astranın sert bir yapıda olduğunu biliyordum benim bildiğimden sert bir araçmış yol tutuşu iyi ayağına yıllarca sevmişler beni bir silindirli motorun sesi güzel olsa titreşimi cidden rahatsız ediyormuş tonaleye geçince fark etmiş bulundum artık alfanın motoru silindirli olduğundan mıdır yalıtımı iyidir bilmiyorum kabin içindeki sükunet motorun titremiyor olması konforu epey iyileştiriyormuş,23.09.2023
benimde sol çamurluktaki speciale yazısında s harfinin ufak bir kısmı koptu servis tl istedi yazı yan sanayi bilen bulan varsa üzerime speciale yazısnıdan atsın bir tane,23.09.2023
tonale nin motor yalıtımı gerçekten iyi multijet dizelde bile rahatsız etmiyordu hatta egea kullananlar ayni motor olamaz diyorlardı suv olmasinin avantaji herhalde süspansiyon sönümleme eşiği yüksek ben önceki aracıma göre inç lastiklere rağmen sert hissetmemiştim biraz lastik gürültüsü alıyor yalniz tonale rahatsız edici değil iyi olabilirmiş,23.09.2023
beğendiğim sevdiğim bir araç umarım bir gün benimde olur,23.09.2023
quoteorijinalden alıntı styricçok beğendiğim sevdiğim bir araç umarım bir gün benimde olur iyileri senin olur hocam inşallah,23.09.2023
boş olabilir mi bir kısmı tane var evet,23.09.2023
telefona spektrometre indirirerek kontrol etmeye çalıştım beceremedim boştur,23.09.2023
aracın dahili navigasyonunu açınca öndekilerin birinden ses geliyor apple car playi navigasyonu açınca sesler farklı yerlerden geliyor bazıları işlere yarıyordur sensör ötmeleri falan,23.09.2023
dün perseid meteor yağmurunu fotoğraflayalım arkadaşlarla polatlı avdanlıda hiçliğin ortasına bir yere gittik giderken karşılıklı tek yönlü bir karayolunu kullandık mecburen uzunlar açık değildi karşıdan yediğim selektörün haddi hesabı yoktu hatta önümde arkadaşım vardı ben onu takip ediyordum arabamla onun kafası karışmış kadar selektör yedim farlar öndeki arabayı rahatsız etmemiş onu söyleyebilirimfar yüksekliğinin ayarlanmaması olayı annemin kulağını epey çınlatacak herhalde edit arada dün güzelim arabayı dağa taşa toprağa sürdüm size tavsiyem yapmayın böyle bişi,23.09.2023
aslinda otomatik far yükseklik ayari var araçlarda arac çalıştığında yük durumuna göre otomatik hizalama yapması gerekir xenon farlarda falan böyle çalışıyor başlangıç hiza ayarları bozulmuş olabilir serviste kalibre edebilirler onceki aracimda xeon far vardı otomatik hizalama yapıyordu ben selektör yediğimden hiza ayari yaptırmıştım,23.09.2023
hiza ayarı yapıldığımı bilmiyordum servise gittiğimde bir sorayım teşekkürler,23.09.2023
ben servise sormuştum hiçbir ayarlama yapamıyoruz otomatik kendisi yapıyor dediler yaptırabilen olursa ben tekrar ısrar edeyim yapılması konusunda,23.09.2023
saçma olmuş kendisi yapıyor ayari elbette düşey hizalamada kalibrasyon gerekli olabilir benim bildiğim özelliğin olmadığı bir araba yok ben sorayım bakalım diyecekler,23.09.2023
sol elle kullanınca sola doğru sağ elle kullanınca sağa doğru direksiyon yamuk duruyor kısacası direksiyonda bir miktar boşluk var incelemelerde beğenilmeyen kısım sola çekme sorunu kesin olarak bitti arada gacırtı sorununu sonunda ben tecrübe ettim cam açık ilk duydum önce olmuştur muhtemelen,23.09.2023
hocam bana oldu araç kendini korumaya almış bayiye götürüyorsun dklık işlem arabayı kalibre ediyorlar sonra düzeliyor ppf yaparken arabanın aküsünü bitirip sonra atlatıp çalıştırmışlar ondan oluyor,23.09.2023
muhtemelen olabilir tam emin degilim gene yeni aracta akünün kadar hizli bitmesi biraz garip geldi eski aracımda arac yaşındaydı akü ilk aldığım aküydü zaten sene garanti veriyordu sanirim araclara koya koya inci akü koymuslar son derece elektronik donanima sahip olan araclar icin bence yetersiz arada son ben akü saglik durumunu kontrol cikti islemden sonra bir sorun yasamadim umarim tekrarlamaz sorun tesekkurler bilgi icin resime gitmek tıklayın,23.09.2023
bugün servise gittim söylemek istiyorum far hiza ayarı yapmak mümkünmüş benim farlar biraz yukarıda olduğunu hizalamasının yapıldığını söylediler hafta sonu memlekete giderken denerim artık öyle mi değil mi araç içinde gelen navigasyon tomtomun navigasyonuymuş navigasyon güncellemesini servis yapamıyormuş tomtomun sitesinden satın alıp kendimiz yüklüyormuşuz arabamdaki direksiyon titremesi sorununu çözmek balans ayarı yaptılar titreme azaldı tamamen çözülmedi balans ayarını bir sanayide iyi olduğunu bildiğim bir ustaya yaptıracam hala titremeye devam ederse artık kapılarına dayanırım çözün şunu ön tekerlek rotilleri dün tekrardan gacırdadı hazır balans ayarına gitmişken şuna tekrar bir bakın dedim sefer kabaca değil iyice yağladılar tekrar böyle bir durum yaşanırsa garantiden değişim yapılması genel merkezle iletişime geçeriz artık dedileran itibariyle ilk bakım ücreti tl araç trafiğe çıktıktan yıl bin km sonra ilk bakımın yaptırılması gerekiyor ancak km tolerans payı varmışservisten kadararabayı alalı hafta oluyor kendi gözlemime göre arabanın elektronik sisteminin biraz nanemolla olduğunu düşünüyorum arabanın kapısını açtıktan sonraki yarım saniye kadar kısa bir süre içerisinde elektrikli bagaj kapağını servise gösterin hatası verdi hata kadar hızlı kayboldu ilk seferde okuyamadım bile bagaj kapağını kontrol eden mikroişlemci geç mi boot ediyor voltaj geç mi gidiyor anlamadım geçen akşam eve dönerken yan park sensörü hatası verdi dakikalığına sensör sitemini kameralar dahil devre dışı bıraktı ön kameraya bir güneş vursa çarpışma sistemleri devre dışı kalıyor onu söylemeye gerek bile yok zaten esasen gayet normal bir durum ortalığı gereksiz velveleye veriyor bence,23.09.2023
direksiyon üzerindeki logoda bulunan alfa romeo yazısı simetrik olmadığı gözünüze öyle geliyor olabilir logodaki haç işaretine odaklanırsaniz direksiyonun yamuklugunu net değerlendirebilirsiniz düşünüyorum diğer bir konu bugün alfa servisi aradım direksiyondaki titreme sorunu balans ayarından kaynaklıdır dedi garanti kapsamında değil dedi i̇şin kötü yanı personelimizin güvenliği açısından hızlara çıkamıyoruz sebeple test edemeyiz diyor direksiyon kalibrasyonu falan dedim balans diyorlar diğer alfa bayisine sorayım bir bari,23.09.2023
genel olarak bir eleştirim inç jantlarla gelen bridgstone turanza lastikler kötü lastik değiller elbette ancak premium segmente oynayan bir araca yakışmadığını düşünüyorum bazi modeller pirelli geliyor doğal olarak başarılı lastikler dizel araçta gaza basınca özellikle kötü şehir içi asfaltta önden kayma eğilimi rahatsız ettiği km continental sport contact değiştirmiştim arada dağlar kadar fark olduğunu gördüm maalesef takastan sonra phev model icin lastikleri değiştirememistim araçta turanzalarla geldi lastik fiyatları ikiye katlayinca bir aynı lastiği tekrar tekrar değiştirmek saçma olacağından turanzalara kaldik gene,23.09.2023
bilgilendirme icin teşekkürler,23.09.2023
quoteorijinalden alıntı witnessgenel olarak bir eleştirim inç jantlarla gelen bridgstone turanza lastikler kötü lastik değiller elbette ancak premium segmente oynayan bir araca yakışmadığını düşünüyorum bazi modeller pirelli geliyor doğal olarak başarılı lastikler dizel araçta gaza basınca özellikle kötü şehir içi asfaltta önden kayma eğilimi rahatsız ettiği km continental sport contact değiştirmiştim arada dağlar kadar fark olduğunu gördüm maalesef takastan sonra phev model icin lastikleri değiştirememistim araçta turanzalarla geldi lastik fiyatları ikiye katlayinca bir aynı lastiği tekrar tekrar değiştirmek saçma olacağından turanzalara kaldik genedeneyiminizi paylaştığınız teşekkürler benim turanzalarin pek iyi olmadıklarına dair şüphelerim vardı dogrulamis olduk yurt dışında falan alfa romeo logolu pirelli pzerolarla geliyordu bunda öyle olmaması kötü neyse benim bırak premium lastiği kışlık lastik alacak hatta mtvyi ödeyecek param bile yok zaten parası olan düşünsün diyim,23.09.2023
otomatik modda hava kalitesine göre içeriden disaridan hava almasi gerekir kapalıyken belirttiğiniz havayı dışarıdan alır,23.09.2023
havanın kalitesinden kastettiğin nedir hocam mesela sıkışık trafikte dışardan almamayı akıl eder mi,23.09.2023
bütün otomatik klimalarda fonksiyon var nasil seçiyor ben bilmiyorum muhtemelen belirttiğiniz egzoz dumani vs hava kalitesinin düştüğü bir durum olduğunda içeriden hava alıyordur hava kalite sensörleri genel olarak seviyesini ölçer aynı mantıkla çalışıyordur,23.09.2023
çoğu klimada fonksiyon var biliyorum muhtemelen tonale vardır,23.09.2023
direksiyonun alt tarafında sağa doğru aşağı inmeden bir kapak var azcık aşağı doğru bakınca görülebilir yerini ezberden tarif ettim bölgeden ses gelince kapağa dokunmayı deneyebilirsiniz,23.09.2023
quoteorijinalden alıntı phrtsdireksiyonun alt tarafında sağa doğru aşağı inmeden bir kapak var azcık aşağı doğru bakınca görülebilir yerini ezberden tarif ettim bölgeden ses gelince kapağa dokunmayı deneyebilirsiniztamamdır dikkat edeyim ben ona,23.09.2023
bilgi iyi oldu otomatikte oluyordu zaten şekilde devam zaman,23.09.2023
gacırtı sorunu yoktu hocam bende sola çekme vardı direksiyon hafiften yamuk duruyordu bi i̇ster istemez hafiften titreme yapıyordu,23.09.2023
sola çekme sorunu bende var hocam servise söyledim test araçlarını kontrol ettiklerini onlarda olduğunu yüzden normal olduğunu söylediler bariz bir sola çekme var hatta sol lastiği fazla hava basıyorum,23.09.2023
quoteorijinalden alıntı masterapgacırtı sorunu yoktu hocam bende sola çekme vardı direksiyon hafiften yamuk duruyordu bi i̇ster istemez hafiften titreme yapıyordubilgi verdiğiniz teşekkürler hocam ben bir goruneyim servise tekrardan,23.09.2023
böyle bir sorun yok hocam bende genelde uzun yol yaptığım olsa fark ederdim düşünüyorum,23.09.2023
quoteorijinalden alıntı phrtsböyle bir sorun yok hocam bende genelde uzun yol yaptığım olsa fark ederdim düşünüyorumteşekkürler hocam yanıtınız,23.09.2023
