review,date
merhaba öncelikle hayırlı olsun iyi günlerde kullanın aynı aracın ddis modeline sahibim bildiğim kadarıyla cevap vermeye çalışayım iki aracın motor şansızman dışında kasa bileşenleri aynıdır kullandığınız araç modu sadece zorlu arazi koşullarında bozuk yollarda vs kullanım içindir suzuki grnad vitara kullaıcı klavuzuna bakarsanız arazi modlarının özellikle arazi dışı yollarda kullanılmaması üzerine uyarılar varıdır sebeple buna dikkat etmenizi öneririm fan açma meselesine gelirsek aracın önünde iki adet fan vardır fanlar sırayla ısıya göre tek çift olarak çalışır sizde kaç fan çalışıyor bunu tespit edin önemlisi fan açtığında hareret durumda motor suyu kaç derece bunlara bakın yokuş çıkmak harereti etkiler motor suyu dereceyi geçebilir normaldir zaten aracınız derecede fan açar aracınızda suzuki nin önerdiği şekilde yüzde elli antifiriz su karışımı var yüz dereceyi geçsede antifiriz kaynamaz merak etmeyin sebeple sizin sorununuzla ilgili takip etmeniz gereken esas konu hareret durumu modelde göstergenin yarıyı geçmemsi gerekiyoranahtarla ilgili sorununuz imobilizer sorunu araçda direksiyon anahtar girişinin etrafında imobilizer alıcısı bunur bunda bir hasar sorun vs var ondan dolayıda sorun olabilir ayrıca anahtarsız girişle ön kapı kolları arka bagaj kapısı kollarının içerisinde birer alıcı anten bulur antenler siviçler zamanla kablo kopması oksidasyon sebebiyle bozulabiliyor örneğin benim aracımda aldığımda sadece sağ ön kapı anahtarsız girişi çalışıyordu diğerli bozuktu iki kapı kolunu sökerek kablo kopması siviç bozulması sonucu sistemin çalışmadığını tespit ederk tamirini yaptım şuan sorunsuz çalışıyor bir kablo kesmesi olmasıda olasıdır geri vitesle ilgili olduğunu sanmıyorumcruise kontrol ün aracın motor arıza ışığı ilgisi olmaz yanlış hatırlamıyorsam cruise control sigorta kutusında bir sigorta var öncelikle onu kontrol etmenizi öneirim motor arızası içinde aracı bir arıza tespit cihazına bağlarsanız arızaları okursunuz ona göre noktasal bir arıza tespiti yapabilirsiniz,16.09.2023
merhaba egr sistemi motor faydalı değil zaten malumunuz faydası tamamiyle egzoz emisyonu sebeple iptal edilebiliyorsa ddis bunu yapıyorlar konuştuğum ustalar işlemi tavisye ediyor lakin iptali sonrası beynin buna göre programlanması gerekiyor yanlış hatırlamıyorsam,16.09.2023
cevabınız teşekkür ediyorum harareti göstermek ankarada japon grubunda güzel yorumları olan bir usta görüştüm bir kaç soru cevap kontrol sonrası normal dedi hararet göstergesi ortada artmıyor hararet göstergesi ortada iken üst conta değişimi yaptık üst blok yapıldı kişiden yorum okuduğum korktum açıkçası anahtar maalesef anahtarlarımın si arızalı çıktı suzuki yetkili servis karadüzen dk kontrol sonrası direksiyondaki anahtar kutusu bozuk dedi bir dünya masraf çıkarttı sorunu gittiğim anahtarcı çözdü yaptı şuan anahtarsız çalışma kapı açma kapatma kapılar aktif diğeri sıfırını aradı bulamadı tamiri parça bekledi aradı bulamadı tane yapıldı seviniyoruz sorgulamadım pek motor ışığını anahtarcı arıza kodlarına bakarken bağladığı pc söndürmüştü hız sabitleyici çalıştı yaklaşık km kullandım bir gün civarı hıxlarda dk seyir edince motor ışığı tekrar yaktı hız sabitleyici tekrar devre dışı kaldı bunu tecrübe etmiş oldum umarım benim sorun yaşayanlara görüşmelerimiz ışık olabilir,16.09.2023
merhaba suzuki aracıma vites teli bulamıyorum tamirini yaptırdım oda olmadı sorunu yaşamış olan konuda bilgi verebilirim şimdiden teşekkür ederim,09.09.2023
konuda bilgi sahibi yok galiba,16.09.2023
i̇yi geceler öncelikle aranıza yeni katıldım konuyu yanlış yere açtıysam kusura bakmayın yöneticiler doğru kısıma taşıyabilirlerse sevinirim model suzuki gl benzin lpg bin km araç aldım sosyal medyada internet te araç detaylı bilgi bulamadım kullanıcılara danışmak istediğim konu ihtiyacım olan malzeme var yardımcı olabilirseniz sevinirim aracın kitapçığı yok ilkkez suzuki ilkkez otomatik araç kullanıyorum kitapçığı temin edebileceğim biyer varmı aracı yeni aldım eksper al muhafaza yok isterseniz sonradan takılabiliyor bunlara dedi nerden temin edebilirim internet sitesi vs biyer varmı araca tam uyumlu havuzlu paspas ihtiyacım var cam rüzgarlıkları yok cam rüzgarlığı takmayı düşünüyorum internet te araçlarda yazılı ön arka koruma demiri takan araçlar gördüm bunlar muayene sorun oluyor sökmeden muayeneden geçer mi bunlardan nereden temin edebilirim karabük yaşıyorum burda biliğim kadarıyla servisi yok yakın illerde ankara tavsiye edeceğiniz usta servis varmıdır özellikle şanzıman yaği değişimi lazım yukarıdaki parçaların temini şimdiden hepinize teşekkür ederim hayırlı geceler,19.08.2023
merhabalar beyfendi arcın önüne mikalajlı tampon takarsan muayne geçmez camlara güzgarlıkta ankaraya geldiğnde japon araçları parçaacılarından bulabilirsiniz aksesuvarcılarda bulunur aracınıda hayırlı günlerde kullan,16.09.2023
doğan trend otomotiv tarafından ülkemizde temsil edilen suzuki yetkili satıcıları tarafından model üzeri bireysel nihai müşterilere ait suzuki markalı araçlara yönelik suzukiden garantim onda adıyla yeni bir garanti sistemini devreye aldısuzukiden garantim onda programı dahilindeki müşteriler araçlarını aşınma yıpranma kazalar diğer dış etkenler haricinde oluşabilecek durumlar nedeniyle meydana gelebilecek mekanik elektrik elektronik arızalara karşı suzuki yetkili servisleri tarafından arızalanan parçaların onarım değişimini ücretsiz onarım hizmeti koruma altına alabiliyorlar km olarak satılan suzuki araçların yıllık temel üretici garantisi süresinin bitiminden itibaren yaş kmye kadar olan suzuki otomobiller periyodik bakım yetkili servislere geldikleri sürece suzukiden garantim onda programından ücretsiz olarak faydalanabiliyorlarayrıca bkzyeni nissan pathfinder konsepti tanıtıldı çin pazarı yedi kişilik suvaracın ilk sahibi olma şartı aranmıyorher periyodik bakımdan sonra yıl km garanti kapsamına dahil oluyor program kapsamında ayrıca aracın ilk sahibi olma şartı aranmıyor sayede periyodik bakımlarını suzuki yetkili servislerinde yaptıranlar suzuki onarım güvencesindeki araçlarının el değerlerini korumalarına ek olarak üretici garantisi biten araçlarını güvenle memnuniyetle kullanabilecekler program kapsamında ayrıca yılda bir ücretsiz olarak yol yardım hizmeti veriliyor,26.08.2023
arızaya kullanıcı hatası demezler umarım,26.08.2023
sistemden faydalanabilmek önce aracınızı yetkili bir serviste periyodik bakıma sokup liraya zorla polen filtresi değiştirmeniz gerekiyor yoksa garanti dışı kalıyormuş polen filtresi değişmezse bir lira katı atık bedeli vereceksiniz yetkili servise ondan sonra sene işlemler devam edecek aklı yatan gidip kaydolsun,02.09.2023
bende baleno var ilk bakımından beri trabzon suzuki servisine yaptırdım sanırım koşullara uyduğum garantim devam edecek zira yıl önce garantim bitti,16.09.2023
toyotanın başlattığı bir sistem araç sahipleri iyi bir fırsat parçaları karşılamıyor elektrik tesisatı motor şanzıman vs ana parçaları kapsıyor bugün bir klima kompresörü bin tlden aşağı değil direksiyon kutusu yine aynı paralar yıl içinde tek bir türden bir parça bozulsa garantiden değiştirseniz zaten servis parasını fazlası çıkarmış oluyorsunuz,16.09.2023
vw konuşursak servis ücretleri standart periyodik bakım bin arasında karter tapa contasıda değişiyormuş fiyat ondan bugünün parası düşünsek senede ortalama bir müşteri kere periyodik bakım yapsa bin bayılır düşününce sene içinde garantiden parça değişecek olsa verilen ekstra ücretleri karşılamış oluyor olur ancak türkiyede çoğu markada kronik sorunlar bile garantiye girmiyor nedense misal eski aracımda olan bir toyota konuşursak servis dpf parçasını benim bozduğumu iddia etti otomatik vites aracı yanlış kullanmışım şehiriçinde kullanmışım vs vs satarken kimse dizel araba şehiriçi kullanılmaz demiyor araç arıza verdiğinde bindeydi muhtemelen modelinde şehirdışı kullanılan araçlardan biridir devirli kullanma deseniz zaten gidince devir çeviriyor şanzıman oranı kısa hatta araç kendini otobandan sonra korumaya aldı bile uzun yolda denk geldi i̇ki arıza kaydı oluştu kısa sürede farklı şehirde servis bakışlarımdan anlamış şehiriçi kullanılan bir araç olduğunu hani araca başka kaputun mayın tarlası olduğunu göreceklerde ondan benim tipim diyorum demem türkiyede şeyler kağıt üzerinde güzel kalıyor umarım suzuki sahipleri farklı deneyimler yaşar,16.09.2023
suzuki geçen ay bakım tl istiyordu yağ konulması gereken araca yağ koyuyordu söğüşe rağmen verdikleri garanti bakım onların olsun,16.09.2023
yılı dolduğu yanmış yerlerde ay beklenilir yazıyor sizi yormicaksa bakıma sokun tabiki,16.09.2023
teşekkür ederim bir olmadığını düşünüyorum yaptıracağınız herhalde teşekkürler,16.09.2023
tabii olmasın,29.07.2023
birincisi tam sene macar kasa swift otomatik kullandiktan sorma hybrit swift aldim araç güzel bir sıkıntısı yok yalnız lastik basınç hatası var birturlu sifirlayamadim bir diğer konu direksiyondaki ses açma kapama mute tuşlar çalışmıyor bunları aktif etmenin bir yolu varmi,29.07.2023
öncelikle arabanız hayırlı olsun güle güle kullanınlastik basınç hatası benzinlikte hava basarak düzelmiyorsa lastikçiye uğrayın onlardaki tam doğru ölçü oluyor dakika orada hava bastırınca düzeliyor önler arkalar basına uyarı vermiyor hatta ben dördünü basıyorumtablet ekrandan direksiyondaki tuşlara atama yapılıyor ayarlanıyor hatta ben aldığımda ekranın servisini aramıştım oradan söylemişti ben ekrandan yapmıştım ekran ayarlar içinde bulabilirsiniz benim yaptığım ekran markası sevrisini arayıp çözebilirsiniz,29.07.2023
sene sonraki fiyatı meraklısına paylaşmak istedim resime gitmek tıklayın,09.09.2023
aracın ikinci elinin satış hızı tecrübe eden oldu benim kaanatim piyasası yavaş alma niyetim var bilgilendirme yaparsanız sevinirim,09.09.2023
dm attım hocam,09.09.2023
yedek parça tedarik tavsiyesi i̇stanbul kaya otomotiv i online satış wwwkayaparcom tel hatem bey not çıkma bulunmaz sadece sıfır yedek parça i̇stanbul ümraniye fatih oto sanayinde suzukiden ayrılma iki ustanın parcaci dükkanı varmış eki̇p ototelefon ataşehir içerenköyde yeditepe oto çıkma bursa kamil kurtalan parçacı arkadaş suzuki üzerine fabrika bayi vs yerden parça bulabiliyor ruhsatı atın lazımsa orjinal yan sanayi parçaları temin edebilirsiniz tavsiyesi i̇stanbul maslak sanayi sitesinde aksiyon suzuki murat usta eski suzuki cidir offroad araç yapar çözülemeyecek sorunları çözer ankara i̇maj suzuki tuncay usta eski suzuki cidir kocaeli bosch car servis balans oto süleyman usta eski suzuki servis ustasıdır,05.08.2023
sonrası suzuki vitara allgrip otomobiller ön arka diferansiyel yağ değişimiöncelikle size fotoğraf gösterceğim fotoğraflardan sinde arka diferansiyel yağ doldurma tapası sinde arka diferansiyel yağ boşaltma tapası gösterimiştir iki tapada alyen anahtar sökülecek şekildedirarka diferansiyel doldurma tapası inç alyen anahtar başlı resime gitmek tıklayın aşağıdaki fotoğraf arka diferansiyel dreyn boşaltma tapası inç alyen anahtar başlıyaklaşık ila litre numara yağ a ihtiyaç vardır spesifikasyon idi ancak mevcut değildi ancak güvenle kullanılabilireski yağı boşalttıktan sonra tahliye cıvatasını temizleyip yerine takın civata mıknatıs özelliklidir diferansiyel aksamındaki aşınma yıpranmadan kaynaklı ince metal parçaları üzerine toplardoldurma tapasından taşana kadar yağ koymaya devam edin doldurduğunuz özellikli yağ tapa deliğinden ince sızıntı yaparken tapayı kapatınız yağ doldurma işlemini yağ değişim servislerinde bulunan yağ pompası kolayca yapabilirsiniz resime gitmek tıklayın aşagıda ön diferansiyel fotoğrafı di̇kkat doldurma tapasıcıvatası egzoz borusunun bir bölümü tarafından eri̇şi̇me kapanmiştir resime gitmek tıklayın metrik anahtar egzost ara parcası sökülmeden ön diferansiyel yağ değişimi imkansızdır resime gitmek tıklayın aşagıdaki fotoğrafta sökülmüş halde fotoğraflanan egzost ara parcası resime gitmek tıklayın ön diferansiyel yağ doldurma tapası alyen yada inç alyen anahtar resime gitmek tıklayın ön diferansiyel yağ dreyn boşaltma tapası resime gitmek tıklayın ön diferansiyel yağ değişim prosedürü arka diferansiyel birebir aynıdır aynı işlemler adım adım yapılmalıdır,02.09.2023
scross aracımın ikinci yıllık bakım zamanı geldi geçen yıl ilk bakım lira ödemiştim bugün ikinci bakım lira servis ücreti olduğu söylendi herşey uçmuş durumda,19.08.2023
merhaba ben araniza glx manuel dizel katilmis bulunmaktayim aracim km herkese kazasiz belasiz surusler diliyorum bir sorunum var degerli yardimlarinizi beklerimaracim serviste yag degisim yapilmasina ragmen isik yakti yag degisim zamani geldi diyor sanirim servis unutmus manuel ilarak sondurebiliyor muyuz gune kadar volvo kullanmistim manuel sondurebiliyordum saygilar,02.09.2023
yıldır kullandığım scross aracımı nihayetinde sattım yılından yana aracı farklı zaman aralıklarında ilana koydum çıkardım sebebi tabi aç gözlü bayiler berbat enflasyondu yıldır sıfır araç almak çaba sarfettim ancak seferinde hüsranla bitti buna sebep aracı satmaktan vazgeçmek oldu nihayetinde araç buldum bulduğum scross aracıma müşteri buldum scross kullanan almayı düşünen kullanıclar yazıyorum aracın piyasssı yok satılmaz derler yalan pekmezin olsun sineği bağdattan gelir tabi muadil suv lara karşı ucuz alırken öyle usta bulamazsın tamiri zor olur değil i̇şinin ehli bir mekanikçi aracın sorunlarını çözebilir araç suv bir sedan ikisi arasında bir katır hayır efendim zaten araç crossower kalite olarak düşük yok değil birçok araçtan iyi kaliteli ahir kelam ben keyifle kullandım samimiyetle tavsiye ederim bunu satıp başka bir muadil ikinci el almazdım şahsen sıfır araç içn sattım aldığım sıfır araç tabi scross değil bulamadım bulsaydım hibrit modellni alırdım şerefsiz bayiler yüzünden güle güle scross hoşgeldin mg hs,05.08.2023
merhaba scross tavsiye ederim düşünüyorsanız özellikle model almanızı tavsiye ederim diğer sınıfındaki araçlardan yakıyor fiyatı uygun kullanmadım ancak aracı kullanacağınızla ilgili şehirde yaşıyorsanız yılda bir dağlık bölgelere ziyaretiniz oluyorsa işinizi görecektir,05.08.2023
ötv indirimi nedeniyle sıfır almam gerekiyor çoğunlukla şehir içi kullanacağım cevapladığınız teşekkürler,05.08.2023
herkeze hayırlı akşamlar yeni araç aldım vitara benzin otomatık gl plus expere soktum şanzuman ilgili bi sıkıntı söylemediler fakat aracı kulanmaya başladıktan sonra fark ettim geçişte süratli kalkışta vurultu yapıyor normal giiderken gecişte sorun yok diğer gecişlerde vites düşüşlerinden sorun yok araç sahıbıni ardım yetkili servise gösterdim normal dedmişler böyle sorun karşılaşan varmı teşekkürler,26.08.2023
aracın sahibiyim amma atmış bilende atmış bilmeyende atmış memlekette herkes arabadan anlıyor maşallah beğenmediğiniz araç işlevsel amaca hizmet edecek sorun çıkarmayacak bir araç araba hala görevini yerine getirirken bayıla bayıla alınan ler sanayiden çıkmayacak,26.08.2023
suzuki hükümetin belirlediği tarih doğrultusunda japonya avrupada kadar hindistanda kadar karbon nötr olmayı hedefliyor şirket müşterilerinin seçeneklerini genişletme bölgenin ihtiyaçlarını karşılayan ürün hizmetler sunma yaklaşımıyla bölge karbon nötr hedeflerine ulaşmak çaba göstermeye devam farklı kompakt suv yollara çıkacaksuzuki mali yılı japonyadan başlayarak ticari mini elektrikli araç modelleri pazara sunmayı mali yılına kadar farklı kompakt suv mini araç tanıtmayı planlıyor şirket ayrıca hibrit motora sahip mini kompakt araçlar geliştirecek bunları elektrikli araçlar birleştirerek müşterilerine zengin bir çeşitlilik sunacak suzuki avrupada mali yılında elektrikli araçlar sunacak mali yılına kadar pazara model sunarak suv b segment ürün gamını genişletecek suzuki ayrıca bir avrupa ülkesinin çevresel düzenlemelerine müşteri gereksinimlerine esnek bir şekilde yanıt verecekhindistanda auto expo açıkladığı elektrikli suv modelini mali yılında tanıtacak mali yılına kadar model pazara sunacak suzuki kapsamlı ürün hizmet yelpazesi sağlamak üzere sadece elektrikli araçlar sunmakla kalmayacak aynı zamanda cng biyogaz etanol karışımı yakıt kullanan karbon nötr içten yanmalı motorlu araçlar sunacakmotosikletlerin popülaritesi artmaya devam edeceksuzuki işe gidip gelme okul alışveriş günlük ulaşıma yönelik küçük orta boy motosikletler mali yılında bir elektrikli araç sunacak mali yılına kadar elektrikli yeni modeli pazara sunarak elektrikli motosikletlerin ürün gamından pay almasını planlıyor şirket ayrıca eğlence amaçlı büyük motosikletler karbon nötr yakıtları kullanmayı düşünüyordıştan takma motorlar hedef karbon nötrsuzuki küçük güçlerdeki dıştan takma motorlar mali yılında ilk elektrikli modelini pazara sunacak mali yılına kadar elektrikli modellerden oluşan pazara yeni model sunmayı hedefliyor marka ayrıca büyük güçlerdeki dıştan takma motorlar karbon nötr yakıtları kullanmayı mali yılına kadar fabrikalar karbon nötr olacaksuzuki yılında üretimin olması gerektiğini gösteren suzuki akıllı fabrika kurulumlarını destekliyor böylece dünya genelinde insanların ulaşım araçlarını güvence altına alan bir şirket olmaya devam edecek suzukinin shoshokeitanbi küçük hafif kısa güzel üretim ilkesini dijitalleşmeyle birleştirerek veri nesne enerji akışını optimize edecek aza indirecek basitleştirecek girişimler sayesinde yalın hale gelecek karbon nötr mücadele edeceksuzukinin japonyadaki büyük üretim merkezi olan kosai fabrikasında enerjinin verimli optimum kullanımı boyama tesislerini yenilemek boyama teknolojilerini iyileştirilmek üzere boyama tesislerinin emisyonunun oranında azaltılması hedefleniyor tesis ayrıca güneş enerjisi üretimi dahil olmak üzere yenilenebilir enerjilerden çevre dostu hidrojen üretiyor hidrojen sonunda başlayan yakıt hücresi taşıyıcısının teyit testleri kullanılıyormotosiklet üretim merkezi hamamatsu fabrikasında güneş enerjisi üretim tesislerinin genişletilmesi dahil olmak üzere enerji kullanımının azaltılması yenilenebilir enerjiye dönüştürülmesiyle mali yılında önce planlanan mali yılından önce karbon nötr olmayı hedefliyor şirket hamamatsu fabrikasında elde ettiği bilgi birikimini diğer fabrikalarda kullanarak mali yılında fabrikalarda karbon nötr olmak girişimde bulunacakayrıca bkzstellantisin satış yapan markası fiat oldugübreden biyogaz elde edileceksuzuki hindistan pazarının mali yılına doğru büyümesini beklerken ürünlerden kaynaklanan emisyonundaki azalmaya bakılmaksızın toplam emisyon miktarındaki artışın kaçınılmaz olmasını bekliyor şirket artan satış adetleri toplam emisyon miktarının azaltılması arasında bir denge kurmak mücadele edeceksuzuki zorluğun üstesinden gelmek biyogaz faaliyetleri yürütecek özellikle hindistanın kırsal kesimlerindeki mandıra atıkları olan inek gübresinden elde edilen biyogazı üretip tedarik edilecek biyogaz hindistandaki cng otomobil pazarının yaklaşık oluşturan suzukinin cng modellerinde kullanılacaksuzuki biyogaz üretimi hindistan devlet kurumu ulusal süt ürünleri geliştirme kurulu asyanın büyük süt ürünleri üreticisi banas dairy bir mutabakat zaptı imzaladı şirket ayrıca japonyada inek gübresinden elde edilen biyogazdan elektrik üretimi yapan fujisan asagiri biomass llcye yatırım yaptı çalışmalarına başlıyorşirket hindistandaki biyogaz faaliyetlerinin sadece karbon nötr noktasında katkı sağlamakla kalmadığına aynı zamanda ekonomik büyümeyi desteklediğine hindistan toplumuna katkıda bulunduğuna inanıyor ayrıca gelecekte afrika asean japonya bölgelerdeki diğer tarım alanlarına yayılmayı düşünüyorgelişmekte olan ülkelerin karbon nötr olmasına ekonomik büyümesine katkıda bulunan hindistan otomobil pazarının lideri suzuki emisyonunun azaltılması noktasında gelişmiş ülkeler gelişmekte olan ülkeler arasında uyum gerektiren paris anlaşması doğrultusunda hareket ediyor şirket dünyanın yerindeki paydaşlarına katkıda bulunabileceğine inanıyorkarbon nötr otonom trilyon yen yatırımsuzuki mali yılına kadar arge harcamalarına trilyon yen sermaye harcamalarına trilyon yen olmak üzere toplam trilyon yen yatırım yapacak trilyon yenin trilyon yeni elektrikliye geçişle ilgili yatırımlar olacak bunun milyar yeni batarya ilgili yatırımlar olacak ayrıca elektrikliye geçiş biyogaz karbon nötr otonom alanlarındaki arge harcamaları trilyon yen yatırım yapılması planlıyor bununla birlikte batarya elektrikli araç bataryası tesisi yenilenebilir enerji tesislerinin inşası dahil olmak üzere tesislere trilyon yen yatırım yapılması planlanıyor,19.08.2023
batmasınlarda,19.08.2023
hindistan yer gök suzuki,19.08.2023
yanliz resimlerdeki suv guzel görunuyor biraz kia izleri var,19.08.2023
iyi iyi,19.08.2023
suzukinin sonu ssangyong olmazsa yatıp kalkıp dua etsin,19.08.2023
renaultnissanmitsubishi grubu olur artık alsın suzukiyi herkes rahat etsin,19.08.2023
suzuki grand vitara e dair oneri sorun cozumlerimizi konusabilcegimiz konumuz altinda bulusalim,12.08.2023
selam naber,12.08.2023
tesekkurler,12.08.2023
karşı taraftan gelenleri rahatsız eder beyaz ışık veriyor,12.08.2023
geçer led far olduğu yıkama sistemine gerek yok,12.08.2023
tesekkur ederim,12.08.2023
sis farlarinda hangi tip ampul kullaniliyor varmidir oneriniz,12.08.2023
sisler buradan hepsine bakabilirsin,12.08.2023
adı yakışmışgüzel araç işi tamamlanınca alırım heralde,05.08.2023
,05.08.2023
geçmiş yıllarda yıllık biriktirdiğim para aldığım jimnymi yıl kullanıp tl ye sattım şimdi tekrar almak yıl çalışmam lazım,05.08.2023
suzuki iki yıldır süregelen söylentiler son aylarda kameralara yakalanan test prototiplerinin ardından kapılı suzuki jimny modelini bugün resmi olarak görücüye çıkardıdelhideki auto expoda sahneye çıkan araç standart kapılı modeldeki merdiven tipi şasinin uzatılmış versiyonu üzerine inşa edilmiş i̇ki versiyon arasında tasarımsal açıdan herhangi bir fark yok ancak uzun aks mesafesi arkaya eklenen iki kapı artırılan arka diz mesafesi bagaj hacmi kilit değişiklikler söz kapılı suzuki jimny mm uzunluğa sahipken ön tampondan stepneye kadar standart kapılı versiyonda değer mm olarak karşımıza çıkıyor ayrıca uzatılan şasi sayesinde aks mesafesi mmye yükseltilmiş standart versiyona göre mm ciddi bir artış anlamına geliyor bunun dışında genişlik yükseklik ölçülerde herhangi bir değişiklik yokdış tasarımda yuvarlak farlar beş bölmeli panjur kinetik sarı gövde rengi siyah tavan kombinasyonu büyük plastik dodikler lastiklerle çevrili inç jantlar siyah kapaklı arka stepne detaylar kapılı versiyon aynı i̇ç mekân büyük ölçüde standart jimnyden alınmış durumdahindistanda satılacak modelin özelliklerine göre koltuklar dik konumdayken sunulan bagaj hacmi litreye çıkmış değer yüksek olmasa kapılı versiyonun litrelik hacmine kıyasla gözle görülür bir gelişme olduğu bir gerçek buna karşın aracın ağırlığı konfigürasyona göre kg arasında değişiyor standart versiyona kıyasla kga kadar ağırlık artışı anlamına geliyorsöz konusu modelde sunulan donanımlara baktığımızda inç multimedya ekranı android auto carplay desteği geri görüş kamerası arkamys ses sistemi özellikler görmekteyiz güvenlik tarafında hava yastığı yokuş kalkış iniş desteği esp elektronik fren gücü dağıtımı ebd özellikler kapılı suzuki jimnyde litre benzinli motor bulunuyor söz konusu motor devirde hp güç devirde nm tork üretiyor dört tekerleğe güç aktarımı ileri manuel ileri tork konvertörlü otomatik olmak üzere iki şanzıman seçeneği sunuluyorayrıca yılında türkiyede satan elektrikli hibrit otomobiller belli oldubunun dışında arazi sürüşü high high low modları listede yerden yüksekliği mm olan kapılı suzuki jimnynin yaklaşma tırmanma uzaklaşma açıları sırasıyla derece şeklinde karşımıza kapılı suzuki jimny gurugram fabrikasında üretilecek mayıs itibarıyla hindistanda satışa sunulacak ardından kademeli olarak diğer pazarlarda piyasaya sürülecek fiyat henüz belli değil ancak türkiyede kapılı jimnynin fiyatı model yılı olarak tlden başlıyor,05.08.2023
hoş araba keşke benim olsa,05.08.2023
moto dwğil vites tork konvertörlü otomatik adamın canını okur turbo yok ağlarsın şehir içi litreden açılış yapar,05.08.2023
vites nedir ayrıca motoru zayıf arazi aracı reklam yapıyorlar motor nedir,05.08.2023
araç gerçek bir arazi aracı kabul edersek aracımda isteyeceğim çift kavrama cvt yerine ileri şanzıman olurha motorun beygiri torku arazide yapabilirim onu bilmiyorum,05.08.2023
aracın motoru küçük olsa hafif olduğunu unutmamak lazım tabi kapılı versiyonunda tam yükte durumunu görmek lazım,05.08.2023
aracın ikinci el piyasası zayıf fiyatları ona rağmen hala yüksek,05.08.2023
arabanın değer kaybı yakıtından maliyetliyenisi milyon tl olan aracı km satmak istesen araç tl ye satılsa km sürüşte değer kaybı tl ediyor şaka gerçek değer kaybı tl sen yakıtı servisi boşveruçak arabadan ucuz ötv,05.08.2023
mevcut kapilinin dahi türkiye kotası düşüktü yüksek maliyetli bir araç kapilisi gelse bayi başına ayda tane gelir,05.08.2023
arazi aracına çift kavramamı koysunlar tabi tork konvertörlü koyacaklar ileri yerine güncel bir sürüm konulabilirdi asıl mevzu motor bence motorla bile arazi vitesini lowa alınca vites hız yarıya inip tork katına çıkıyor keçi tırmanır araç hafif olsa motor zayıf bence,05.08.2023
suzuki lüks araç üretmemiştir halbuki almanya nın voswogen i gibidir ucuz olur dünya genelinde politikası japonya gel gör türkiye milyon xd şaka,05.08.2023
araç tanıtıldığında yükselmiştim fındık kadar araba fiyatı yüksek olmaz bir düşüncem vardı öyle yüksek bir fiyattan giriş yaptı eminim benim bir kişinin hayalleri yalan olmuştur,05.08.2023
jimnynin kapısını seneler önce yapsalar öyle bir satarlardı avrupada minyatür g serisi kafasına inat ettiler yapmadılar taa seneler sonra yaptılar şimdi avrupa emisyon baskısından inliyor aracın tekerini değdiremezsin artık orayabu japonlar kadar şeye geç kalan bir millet yok,05.08.2023
tarz araçlarda ömür dayanıklılık gereği tip şanzumanları tercih ediyorlar fakat motor konusunda size katılıyorum hala atmosferik olması büyük saçmalık,05.08.2023
vites tork konvertörlü tam otomatik şanzımana sahip bir vardı şehirçinde işkence idi fazla yakmaya sebep oluyordu fakat aşırı sağlamdı bir kere yağ filtresini değiştim yaylalara köylere çıktım bana mısın demedi arabaya azından vites olması gerekirdi düşünüyorum,05.08.2023
araç kms hızı geçince havalanmaya başlıyoraşırı şekilde güvensizlik yaratıyor yerli milli uzay programının parçası adeta,05.08.2023
tek kisi araziye ciksin yaomislar,05.08.2023
ucuz mercedes g klass olmuş bence güzel görünüyor arttırılmış aks mesafesinin uzunluğu arka alan ferah bir yapı oluşturabilir motor şanzıman beğenmedim marka zaten tam bomba türkiye piyasası karsan firmalar kasalar anlaşma yapıp farklı motor şanzıman seçenekleri farklı marka aynı marka olarak piyasada sunsa satabilrlergerçi alım gücü bitti neredeyse yine alan alıyor satış rakamları ortada,05.08.2023
direkleri dikene sormak lazım önce cevap vermeye çalışayım tamam muhtemelen elektirk direkleri mahalleye sokağa özel tasarlanmaz eldeki malzeme ilave direk eklenerek genişleme sağlanmış başka yöne şebeke ceryanını dağıtmışlardır direkleri şekilde bile olsa atmosferik elektriğin var olduğunu kanıtı olsun atmosferik elektrik pahalı üretimi demiş altında ucuz kimse yapmamış diyor kendin çelişiyorsun dediğimi mevcut yaygınlaşan acdc elektiriğe rakip olabilecek bir üretim methodu olduğuna inanıyorsan bunu icraata dökmen yapılan birşeyi göstermen lazım,05.08.2023
deney fotoğrafları üzerinde yazdığı üzere yıldırımın düşeceği yeri belirlemek maksatıyla yapılmış başarılı olmuş bir deney yıldırımı kimse inkar etmiyo bize çalışan bir örnek göster dünya düzdür diyip birşeye inanmayan adamların saçmasapan kanıtları fotoğraflar atıp durma lütfenaşağıdaki resimde balonlar atma ferit elektirkle mi gidiyor deme lütfen resime gitmek tıklayın,05.08.2023
